-43.388994	-178.365418
-43.531788	-177.629137
-43.674581	-176.892856
-43.817375	-176.156574
-43.960169	-175.420293
-44.102963	-174.684012
-44.245757	-173.947731
-44.388551	-173.211450
-44.531345	-172.475169
-44.674139	-171.738888
-44.816933	-171.002607
-44.959727	-170.266325
-45.102521	-169.530044
-45.245315	-168.793763
-45.388108	-168.057482
-45.530902	-167.321201
-45.673696	-166.584920
-45.816490	-165.848639
-45.959284	-165.112358
-46.102078	-164.376076
-46.244872	-163.639795
-46.387666	-162.903514
-46.530460	-162.167233
-46.673254	-161.430952
-46.816048	-160.694671
-46.958842	-159.958390
-47.101635	-159.222109
-47.244429	-158.485827
-47.387223	-157.749546
-47.530017	-157.013265
-47.672811	-156.276984
-47.815605	-155.540703
-47.958399	-154.804422
-48.101193	-154.068141
-48.243987	-153.331860
-48.386781	-152.595578
-48.529575	-151.859297
-48.672369	-151.123016
-48.815162	-150.386735
-48.957956	-149.650454
-49.100750	-148.914173
-49.243544	-148.177892
-49.386338	-147.441611
-49.529132	-146.705329
-49.671926	-145.969048
-49.814720	-145.232767
-49.957514	-144.496486
-50.100308	-143.760205
-50.243102	-143.023924
-50.385896	-142.287643
-50.528689	-141.551361
-50.671483	-140.815080
-50.814277	-140.078799
-50.957071	-139.342518
-51.099865	-138.606237
-51.242659	-137.869956
-51.385453	-137.133675
-51.528247	-136.397394
-51.671041	-135.661112
-51.813835	-134.924831
-51.956629	-134.188550
-52.099423	-133.452269
-52.242216	-132.715988
-52.385010	-131.979707
-52.527804	-131.243426
-52.670598	-130.507145
-52.813392	-129.770863
-52.956186	-129.034582
-53.098980	-128.298301
-53.241774	-127.562020
-53.384568	-126.825739
-53.527362	-126.089458
-53.670156	-125.353177
-53.812949	-124.616896
-53.955743	-123.880614
-54.098537	-123.144333
-54.241331	-122.408052
-54.384125	-121.671771
-54.526919	-120.935490
-54.669713	-120.199209
-54.812507	-119.462928
-54.955301	-118.726647
-55.098095	-117.990365
-55.240889	-117.254084
-55.383683	-116.517803
-55.526476	-115.781522
-55.669270	-115.045241
-55.812064	-114.308960
-55.954858	-113.572679
-56.097652	-112.836398
-56.240446	-112.100116
-56.383240	-111.363835
-56.526034	-110.627554
-56.668828	-109.891273
-56.811622	-109.154992
-56.954416	-108.418711
-57.097210	-107.682430
-57.240003	-106.946149
-57.382797	-106.209867
-57.525591	-105.473586
-57.668385	-104.737305
-57.811179	-104.001024
-57.953973	-103.264743
-58.096767	-102.528462
-58.239561	-101.792181
-58.382355	-101.055900
-58.525149	-100.319618
-58.667943	-99.583337
-58.810737	-98.847056
-58.953530	-98.110775
-59.096324	-97.374494
-59.239118	-96.638213
-59.381912	-95.901932
-59.524706	-95.165651
-59.667500	-94.429369
-59.810294	-93.693088
-59.953088	-92.956807
-60.095882	-92.220526
-60.238676	-91.484245
-60.381470	-90.747964
-60.524264	-90.011683
-60.667057	-89.275401
-60.809851	-88.539120
-60.952645	-87.802839
-61.095439	-87.066558
-61.238233	-86.330277
-61.381027	-85.593996
-61.523821	-84.857715
-61.666615	-84.121434
-61.809409	-83.385152
-61.952203	-82.648871
-62.094997	-81.912590
-62.237791	-81.176309
-62.380584	-80.440028
-62.523378	-79.703747
-62.666172	-78.967466
-62.808966	-78.231185
-62.951760	-77.494903
-63.094554	-76.758622
-63.237348	-76.022341
-63.380142	-75.286060
-63.522936	-74.549779
-63.665730	-73.813498
-63.808524	-73.077217
-63.951317	-72.340936
-64.094111	-71.604654
-64.236905	-70.868373
-64.379699	-70.132092
-64.522493	-69.395811
-64.665287	-68.659530
-64.808081	-67.923249
-64.950875	-67.186968
-65.093669	-66.450687
-65.236463	-65.714405
-65.379257	-64.978124
-65.522051	-64.241843
-65.664844	-63.505562
-65.807638	-62.769281
-65.950432	-62.033000
-66.093226	-61.296719
-66.236020	-60.560438
-66.378814	-59.824156
-66.521608	-59.087875
-66.664402	-58.351594
-66.807196	-57.615313
-66.949990	-56.879032
-67.092784	-56.142751
-67.235578	-55.406470
-67.378371	-54.670189
-67.521165	-53.933907
-67.663959	-53.197626
-67.806753	-52.461345
-67.949547	-51.725064
-68.092341	-50.988783
-68.235135	-50.252502
-68.377929	-49.516221
-68.520723	-48.779940
-68.663517	-48.043658
-68.806311	-47.307377
-68.949105	-46.571096
-42.652713	-178.222624
-42.795506	-177.486343
-42.938300	-176.750062
-43.081094	-176.013781
-43.223888	-175.277499
-43.366682	-174.541218
-43.509476	-173.804937
-43.652270	-173.068656
-43.795064	-172.332375
-43.937858	-171.596094
-44.080652	-170.859813
-44.223446	-170.123532
-44.366240	-169.387250
-44.509033	-168.650969
-44.651827	-167.914688
-44.794621	-167.178407
-44.937415	-166.442126
-45.080209	-165.705845
-45.223003	-164.969564
-45.365797	-164.233283
-45.508591	-163.497001
-45.651385	-162.760720
-45.794179	-162.024439
-45.936973	-161.288158
-46.079767	-160.551877
-46.222560	-159.815596
-46.365354	-159.079315
-46.508148	-158.343033
-46.650942	-157.606752
-46.793736	-156.870471
-46.936530	-156.134190
-47.079324	-155.397909
