795.095367	132.752994
790.737851	126.648729
786.380336	120.544463
782.022820	114.440198
777.665304	108.335932
773.307789	102.231667
768.950273	96.127401
764.592758	90.023136
760.235242	83.918870
755.877726	77.814604
751.520211	71.710339
747.162695	65.606073
742.805180	59.501808
738.447664	53.397542
734.090148	47.293277
729.732633	41.189011
725.375117	35.084746
721.017602	28.980480
716.660086	22.876215
712.302570	16.771949
707.945055	10.667684
703.587539	4.563418
699.230024	-1.540847
694.872508	-7.645113
690.514992	-13.749379
686.157477	-19.853644
681.799961	-25.957910
677.442445	-32.062175
673.084930	-38.166441
668.727414	-44.270706
664.369899	-50.374972
660.012383	-56.479237
655.654867	-62.583503
651.297352	-68.687768
646.939836	-74.792034
642.582321	-80.896299
638.224805	-87.000565
633.867289	-93.104830
629.509774	-99.209096
625.152258	-105.313362
620.794743	-111.417627
616.437227	-117.521893
612.079711	-123.626158
607.722196	-129.730424
603.364680	-135.834689
599.007164	-141.938955
594.649649	-148.043220
590.292133	-154.147486
585.934618	-160.251751
581.577102	-166.356017
577.219586	-172.460282
572.862071	-178.564548
568.504555	-184.668813
564.147040	-190.773079
559.789524	-196.877345
555.432008	-202.981610
551.074493	-209.085876
546.716977	-215.190141
542.359462	-221.294407
538.001946	-227.398672
533.644430	-233.502938
529.286915	-239.607203
524.929399	-245.711469
520.571884	-251.815734
516.214368	-257.920000
511.856852	-264.024265
507.499337	-270.128531
503.141821	-276.232797
498.784305	-282.337062
494.426790	-288.441328
490.069274	-294.545593
485.711759	-300.649859
481.354243	-306.754124
476.996727	-312.858390
472.639212	-318.962655
468.281696	-325.066921
463.924181	-331.171186
459.566665	-337.275452
455.209149	-343.379717
450.851634	-349.483983
446.494118	-355.588248
442.136603	-361.692514
437.779087	-367.796780
433.421571	-373.901045
429.064056	-380.005311
424.706540	-386.109576
420.349025	-392.213842
415.991509	-398.318107
411.633993	-404.422373
407.276478	-410.526638
402.918962	-416.630904
398.561446	-422.735169
394.203931	-428.839435
389.846415	-434.943700
385.488900	-441.047966
381.131384	-447.152231
376.773868	-453.256497
372.416353	-459.360763
368.058837	-465.465028
363.701322	-471.569294
359.343806	-477.673559
354.986290	-483.777825
350.628775	-489.882090
346.271259	-495.986356
341.913744	-502.090621
337.556228	-508.194887
333.198712	-514.299152
328.841197	-520.403418
324.483681	-526.507683
320.126165	-532.611949
315.768650	-538.716214
311.411134	-544.820480
307.053619	-550.924746
302.696103	-557.029011
298.338587	-563.133277
293.981072	-569.237542
289.623556	-575.341808
285.266041	-581.446073
280.908525	-587.550339
276.551009	-593.654604
272.193494	-599.758870
267.835978	-605.863135
263.478463	-611.967401
259.120947	-618.071666
254.763431	-624.175932
250.405916	-630.280198
246.048400	-636.384463
241.690885	-642.488729
237.333369	-648.592994
232.975853	-654.697260
228.618338	-660.801525
224.260822	-666.905791
219.903306	-673.010056
215.545791	-679.114322
211.188275	-685.218587
206.830760	-691.322853
202.473244	-697.427118
198.115728	-703.531384
193.758213	-709.635649
189.400697	-715.739915
185.043182	-721.844181
180.685666	-727.948446
176.328150	-734.052712
171.970635	-740.156977
167.613119	-746.261243
163.255604	-752.365508
158.898088	-758.469774
154.540572	-764.574039
150.183057	-770.678305
145.825541	-776.782570
141.468026	-782.886836
137.110510	-788.991101
788.991101	137.110510
784.633586	131.006244
780.276070	124.901979
775.918555	118.797713
771.561039	112.693448
767.203523	106.589182
762.846008	100.484917
758.488492	94.380651
754.130977	88.276386
749.773461	82.172120
745.415945	76.067855
741.058430	69.963589
736.700914	63.859323
732.343398	57.755058
727.985883	51.650792
723.628367	45.546527
719.270852	39.442261
714.913336	33.337996
710.555820	27.233730
706.198305	21.129465
701.840789	15.025199
697.483274	8.920934
693.125758	2.816668
688.768242	-3.287597
684.410727	-9.391863
680.053211	-15.496128
675.695696	-21.600394
671.338180	-27.704660
666.980664	-33.808925
662.623149	-39.913191
658.265633	-46.017456
653.908117	-52.121722
649.550602	-58.225987
645.193086	-64.330253
640.835571	-70.434518
636.478055	-76.538784
632.120539	-82.643049
627.763024	-88.747315
623.405508	-94.851580
619.047993	-100.955846
614.690477	-107.060111
610.332961	-113.164377
605.975446	-119.268643
