98.633750	306.715520
104.444747	301.973968
110.255744	297.232416
116.066741	292.490864
121.877738	287.749312
127.688735	283.007760
133.499732	278.266208
139.310729	273.524657
145.121726	268.783105
150.932723	264.041553
93.892198	300.904523
99.703195	296.162971
105.514192	291.421419
111.325189	286.679867
117.136186	281.938315
122.947183	277.196763
128.758180	272.455211
134.569177	267.713660
140.380174	262.972108
146.191171	258.230556
152.002168	253.489004
157.813165	248.747452
163.624162	244.005900
169.435159	239.264349
175.246156	234.522797
181.057153	229.781245
186.868150	225.039693
192.679147	220.298141
198.490144	215.556589
204.301141	210.815037
210.112138	206.073486
89.150646	295.093526
94.961643	290.351974
100.772640	285.610422
106.583637	280.868870
112.394634	276.127318
118.205631	271.385766
124.016628	266.644214
129.827625	261.902663
135.638622	257.161111
141.449619	252.419559
147.260616	247.678007
153.071613	242.936455
158.882610	238.194903
164.693607	233.453352
170.504604	228.711800
176.315601	223.970248
182.126598	219.228696
187.937595	214.487144
193.748592	209.745592
199.559589	205.004040
205.370586	200.262489
211.181583	195.520937
216.992580	190.779385
222.803577	186.037833
84.409094	289.282529
90.220091	284.540977
96.031088	279.799425
101.842085	275.057873
107.653082	270.316321
113.464079	265.574769
119.275076	260.833217
125.086073	256.091666
130.897070	251.350114
136.708067	246.608562
142.519064	241.867010
148.330061	237.125458
154.141058	232.383906
159.952055	227.642355
165.763052	222.900803
171.574049	218.159251
177.385046	213.417699
183.196043	208.676147
189.007040	203.934595
194.818037	199.193043
200.629034	194.451492
206.440031	189.709940
212.251028	184.968388
79.667542	283.471532
85.478539	278.729980
91.289536	273.988428
97.100533	269.246876
102.911530	264.505324
108.722527	259.763772
114.533524	255.022220
120.344521	250.280669
126.155518	245.539117
131.966515	240.797565
137.777512	236.056013
143.588509	231.314461
149.399506	226.572909
155.210503	221.831358
161.021500	217.089806
166.832497	212.348254
172.643494	207.606702
178.454491	202.865150
184.265488	198.123598
190.076485	193.382046
195.887482	188.640495
201.698479	183.898943
207.509476	179.157391
74.925990	277.660535
80.736987	272.918983
86.547984	268.177431
92.358981	263.435879
98.169978	258.694327
103.980975	253.952775
109.791972	249.211223
115.602969	244.469672
121.413966	239.728120
127.224963	234.986568
133.035960	230.245016
138.846957	225.503464
144.657954	220.761912
150.468951	216.020361
156.279948	211.278809
162.090945	206.537257
167.901942	201.795705
173.712939	197.054153
179.523936	192.312601
185.334933	187.571049
191.145930	182.829498
196.956927	178.087946
70.184439	271.849538
75.995435	267.107986
81.806432	262.366434
87.617429	257.624882
93.428426	252.883330
99.239423	248.141778
105.050420	243.400226
110.861417	238.658675
116.672414	233.917123
122.483411	229.175571
128.294408	224.434019
134.105405	219.692467
139.916402	214.950915
145.727399	210.209364
151.538396	205.467812
157.349393	200.726260
163.160390	195.984708
168.971387	191.243156
174.782384	186.501604
180.593381	181.760052
186.404378	177.018501
192.215375	172.276949
65.442887	266.038541
71.253884	261.296989
77.064881	256.555437
82.875878	251.813885
88.686875	247.072333
94.497872	242.330781
100.308869	237.589230
106.119866	232.847678
111.930863	228.106126
117.741860	223.364574
123.552857	218.623022
129.363854	213.881470
135.174851	209.139918
140.985848	204.398367
146.796845	199.656815
152.607842	194.915263
158.418839	190.173711
164.229836	185.432159
170.040833	180.690607
175.851830	175.949055
181.662827	171.207504
60.701335	260.227544
66.512332	255.485992
72.323329	250.744440
78.134326	246.002888
83.945323	241.261336
89.756320	236.519784
95.567317	231.778233
101.378314	227.036681
107.189311	222.295129
113.000308	217.553577
118.811305	212.812025
124.622302	208.070473
130.433299	203.328921
136.244296	198.587370
142.055293	193.845818
147.866290	189.104266
153.677287	184.362714
159.488284	179.621162
165.299281	174.879610
171.110278	170.138058
55.959783	254.416547
61.770780	249.674995
67.581777	244.933443
73.392774	240.191891
79.203771	235.450339
85.014768	230.708787
90.825765	225.967236
96.636762	221.225684
102.447759	216.484132
108.258756	211.742580
114.069753	207.001028
119.880750	202.259476
125.691747	197.517924
131.502744	192.776373
137.313741	188.034821
143.124738	183.293269
148.935735	178.551717
154.746732	173.810165
160.557729	169.068613
166.368726	164.327061
51.218231	248.605550
57.029228	243.863998
62.840225	239.122446
68.651222	234.380894
74.462219	229.639342
80.273216	224.897790
86.084213	220.156239
91.895210	215.414687
97.706207	210.673135
103.517204	205.931583
109.328201	201.190031
115.139198	196.448479
120.950195	191.706927
126.761192	186.965376
132.572189	182.223824
138.383186	177.482272
144.194183	172.740720
150.005180	167.999168
155.816177	163.257616
46.476679	242.794553
52.287676	238.053001
58.098673	233.311449
63.909670	228.569897
69.720667	223.828345
75.531664	219.086793
81.342661	214.345242
87.153658	209.603690
92.964655	204.862138
98.775652	200.120586
104.586649	195.379034
110.397646	190.637482
116.208643	185.895930
122.019640	181.154379
127.830637	176.412827
133.641634	171.671275
139.452631	166.929723
145.263628	162.188171
151.074625	157.446619
41.735127	236.983556
47.546124	232.242004
53.357121	227.500452
59.168118	222.758900
64.979115	218.017348
70.790112	213.275796
76.601109	208.534245
82.412106	203.792693
88.223103	199.051141
94.034100	194.309589
99.845097	189.568037
105.656094	184.826485
111.467091	180.084933
117.278088	175.343382
123.089085	170.601830
128.900082	165.860278
134.711079	161.118726
140.522076	156.377174
36.993576	231.172559
42.804573	226.431007
48.615570	221.689455
54.426567	216.947903
60.237564	212.206351
66.048561	207.464799
71.859558	202.723248
77.670555	197.981696
83.481552	193.240144
89.292549	188.498592
95.103546	183.757040
100.914543	179.015488
106.725540	174.273936
112.536536	169.532385
118.347533	164.790833
124.158530	160.049281
129.969527	155.307729
135.780524	150.566177
32.252024	225.361562
38.063021	220.620010
43.874018	215.878458
49.685015	211.136906
55.496012	206.395354
61.307009	201.653802
67.118006	196.912251
72.929003	192.170699
78.740000	187.429147
84.550997	182.687595
90.361994	177.946043
96.172991	173.204491
101.983988	168.462939
107.794985	163.721388
113.605982	158.979836
119.416979	154.238284
125.227976	149.496732
27.510472	219.550565
33.321469	214.809013
39.132466	210.067461
44.943463	205.325909
50.754460	200.584357
56.565457	195.842805
62.376454	191.101254
68.187451	186.359702
73.998448	181.618150
79.809445	176.876598
85.620442	172.135046
91.431439	167.393494
97.242436	162.651942
103.053433	157.910391
108.864430	153.168839
114.675427	148.427287
120.486424	143.685735
22.768920	213.739568
28.579917	208.998016
34.390914	204.256464
40.201911	199.514912
46.012908	194.773360
51.823905	190.031808
57.634902	185.290257
63.445899	180.548705
69.256896	175.807153
75.067893	171.065601
80.878890	166.324049
86.689887	161.582497
92.500884	156.840945
98.311881	152.099394
104.122878	147.357842
109.933875	142.616290
18.027368	207.928571
23.838365	203.187019
29.649362	198.445467
35.460359	193.703915
41.271356	188.962363
47.082353	184.220811
52.893350	179.479260
58.704347	174.737708
64.515344	169.996156
70.326341	165.254604
76.137338	160.513052
81.948335	155.771500
87.759332	151.029948
93.570329	146.288397
99.381326	141.546845
105.192323	136.805293
13.285816	202.117574
19.096813	197.376022
24.907810	192.634470
30.718807	187.892918
36.529804	183.151366
42.340801	178.409814
48.151798	173.668263
53.962795	168.926711
59.773792	164.185159
65.584789	159.443607
71.395786	154.702055
77.206783	149.960503
83.017780	145.218951
88.828777	140.477400
94.639774	135.735848
8.544264	196.306577
14.355261	191.565025
20.166258	186.823473
25.977255	182.081921
31.788252	177.340369
37.599249	172.598817
43.410246	167.857266
49.221243	163.115714
55.032240	158.374162
60.843237	153.632610
66.654234	148.891058
72.465231	144.149506
78.276228	139.407954
84.087225	134.666403
89.898222	129.924851
3.802713	190.495580
9.613710	185.754028
15.424707	181.012476
21.235704	176.270924
27.046701	171.529372
32.857698	166.787820
38.668695	162.046269
44.479692	157.304717
50.290689	152.563165
56.101686	147.821613
61.912683	143.080061
67.723680	138.338509
73.534677	133.596957
79.345674	128.855406
-0.938839	184.684583
4.872158	179.943031
10.683155	175.201479
16.494152	170.459927
22.305149	165.718375
28.116146	160.976823
33.927143	156.235272
39.738140	151.493720
45.549137	146.752168
51.360134	142.010616
57.171131	137.269064
62.982128	132.527512
68.793125	127.785960
74.604122	123.044409
-5.680391	178.873586
0.130606	174.132034
5.941603	169.390482
11.752600	164.648930
17.563597	159.907378
23.374594	155.165826
29.185591	150.424275
34.996588	145.682723
40.807585	140.941171
46.618582	136.199619
52.429579	131.458067
58.240576	126.716515
64.051573	121.974963
-10.421943	173.062589
-4.610946	168.321037
1.200051	163.579485
7.011048	158.837933
12.822045	154.096381
18.633042	149.354829
24.444039	144.613278
30.255036	139.871726
36.066033	135.130174
41.877030	130.388622
47.688027	125.647070
53.499024	120.905518
59.310021	116.163967
-15.163495	167.251592
-9.352498	162.510040
-3.541501	157.768488
2.269496	153.026936
8.080493	148.285384
13.891490	143.543832
19.702487	138.802281
25.513484	134.060729
31.324481	129.319177
37.135478	124.577625
42.946475	119.836073
48.757472	115.094521
-19.905047	161.440595
-14.094050	156.699043
-8.283053	151.957491
-2.472056	147.215939
3.338941	142.474387
9.149938	137.732835
14.960935	132.991284
20.771932	128.249732
26.582929	123.508180
32.393926	118.766628
38.204923	114.025076
44.015920	109.283524
-24.646598	155.629598
-18.835601	150.888046
-13.024604	146.146494
-7.213607	141.404942
-1.402610	136.663390
4.408387	131.921838
10.219384	127.180287
16.030381	122.438735
21.841377	117.697183
27.652374	112.955631
33.463371	108.214079
-29.388150	149.818601
-23.577153	145.077049
-17.766156	140.335497
-11.955159	135.593945
-6.144162	130.852393
-0.333165	126.110841
5.477832	121.369290
11.288829	116.627738
17.099826	111.886186
22.910823	107.144634
-34.129702	144.007604
-28.318705	139.266052
-22.507708	134.524500
-16.696711	129.782948
-10.885714	125.041396
-5.074717	120.299844
0.736280	115.558293
6.547277	110.816741
12.358274	106.075189
18.169271	101.333637
-38.871254	138.196607
-33.060257	133.455055
-27.249260	128.713503
-21.438263	123.971951
-15.627266	119.230399
-9.816269	114.488847
-4.005272	109.747296
1.805725	105.005744
7.616722	100.264192
-43.612806	132.385610
-37.801809	127.644058
-31.990812	122.902506
-26.179815	118.160954
-20.368818	113.419402
-14.557821	108.677850
-8.746824	103.936299
-2.935827	99.194747
2.875170	94.453195
-48.354358	126.574613
-42.543361	121.833061
-36.732364	117.091509
-30.921367	112.349957
-25.110370	107.608405
-19.299373	102.866853
-13.488376	98.125302
-7.677379	93.383750
-53.095910	120.763616
-47.284913	116.022064
-41.473916	111.280512
-35.662919	106.538960
-29.851922	101.797408
-24.040925	97.055856
-18.229928	92.314305
-57.837461	114.952619
-52.026464	110.211067
-46.215467	105.469515
-40.404470	100.727963
-34.593473	95.986411
-62.579013	109.141622
-56.768016	104.400070
-50.957019	99.658518
-45.146022	94.916966
-67.320565	103.330625
-61.509568	98.589073
-55.698571	93.847521
-72.062117	97.519628
-66.251120	92.778076
